batch_id,event_id,event_class,station,audited_positive_channels,usable_channels,questionable_channels,rejected_channels,request_integrity_status
3,levent-10271,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10314,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10378,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10416,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10466,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10501,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10528,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10552,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10579,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10588,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10592,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10650,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10710,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10725,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10729,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10739,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10740,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10744,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10854,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10867,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10869,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-10888,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10910,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-10966,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-11031,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11042,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11084,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11346,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11449,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11500,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-11519,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-11851,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-11861,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-11899,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11922,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-11998,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12004,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12011,deep_moonquake_unclassified,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12019,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12023,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12048,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12067,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12072,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12076,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12080,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12086,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12095,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12106,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12122,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-12176,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12272,deep_moonquake_assigned,S15,MH2;MHZ,MH2;MHZ,,,usable_integrity
3,levent-12275,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12294,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12300,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12301,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12304,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12305,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12312,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12317,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-12331,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12338,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12350,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12369,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12388,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12392,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12394,natural_impact,S15,MH1;MH2;SHZ,MH1;MH2;SHZ,,,usable_integrity
3,levent-12431,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12436,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12441,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12476,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12478,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12483,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12493,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12496,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12502,deep_moonquake_assigned,S15,SHZ,SHZ,,,usable_integrity
3,levent-12508,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12536,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12537,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12539,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12550,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12559,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12575,deep_moonquake_assigned,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12606,natural_impact,S15,SHZ,SHZ,,,usable_integrity
3,levent-12611,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12649,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12652,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12653,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12658,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12673,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12678,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12706,deep_moonquake_assigned,S15,MH2,MH2,,,usable_integrity
3,levent-12727,deep_moonquake_assigned,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12738,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12783,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12784,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12793,deep_moonquake_assigned,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12796,natural_impact,S15,MH1;MH2;MHZ;SHZ,MH1;MH2;MHZ;SHZ,,,usable_integrity
3,levent-12797,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12819,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12821,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12855,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12874,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12908,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-12968,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12981,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12983,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-12998,deep_moonquake_assigned,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-13006,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-13008,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-13018,deep_moonquake_assigned,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
3,levent-13029,natural_impact,S15,MH1;MH2,MH1;MH2,,,usable_integrity
3,levent-13055,natural_impact,S15,MH1;MH2;MHZ,MH1;MH2;MHZ,,,usable_integrity
