station,year,doy,block_id,day_in_block,selection_seed,prior_station_day_overlap,att_and_primary_mh_available,selected_primary_channel,selected_bytes,att_sample_rate_hz,waveform_sample_rate_hz,att_trace_start,att_trace_end,waveform_trace_start,waveform_trace_end,att_gap_fraction,att_longest_gap_seconds,waveform_gap_fraction,waveform_longest_gap_seconds,day_integrity_status,candidate_scan_window_count,passing_scan_window_count,scannable_union_seconds
S14,1975,160,S14_B2,10,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1542169,1.65625,6.625,1975-06-09T00:00:00.564000Z,1975-06-10T00:00:01.167774Z,1975-06-09T00:00:00.639000Z,1975-06-10T00:00:01.695604Z,0.00011879638299953879,3.018867924528302,0.0013696524157593884,3.3207547169811322,usable_integrity,1431,1431,86400
S14,1975,161,S14_B2,11,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1533977,1.65625,6.625,1975-06-10T00:00:00.011000Z,1975-06-11T00:00:01.218547Z,1975-06-10T00:00:00.086000Z,1975-06-11T00:00:01.746377Z,4.192784218360202e-05,2.4150943396226414,0.0002882539150122639,2.4150943396226414,usable_integrity,1431,1431,86400
S14,1975,162,S14_B2,12,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1533977,1.65625,6.625,1975-06-11T00:00:00.075000Z,1975-06-12T00:00:01.282547Z,1975-06-11T00:00:00.150000Z,1975-06-12T00:00:01.810377Z,0.003438083059055366,132.22641509433961,0.003574348546152072,132.22641509433961,usable_integrity,1431,1423,86400
S14,1975,163,S14_B2,13,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-12T00:00:00.111000Z,1975-06-13T00:00:01.318547Z,1975-06-12T00:00:00.186000Z,1975-06-13T00:00:01.846377Z,0.01550631363423548,598.9433962264151,0.015525530561902964,598.9433962264151,usable_integrity,1431,1395,85320
S14,1975,164,S14_B2,14,lunaseis-contiguous-evaluation-v0.2,0,1,MH1,1529881,1.65625,6.625,1975-06-13T00:00:00.166000Z,1975-06-14T00:00:01.373547Z,1975-06-13T00:00:00.241000Z,1975-06-14T00:00:01.901377Z,0.00046819423771688926,35.0188679245283,0.00047168822456552275,35.0188679245283,usable_integrity,1431,1431,86400
S15,1972,114,S15_B1,1,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1533977,1.65625,6.625,1972-04-23T00:00:00.132000Z,1972-04-24T00:00:30.320679Z,1972-04-23T00:00:00.245000Z,1972-04-24T00:00:30.886509Z,0.004491760448756907,232.45283018867926,0.0044969996716753636,232.45283018867926,usable_integrity,1431,1421,86340
S15,1972,115,S15_B1,2,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-24T00:00:00.352000Z,1972-04-25T00:00:04.578415Z,1972-04-24T00:00:00.465000Z,1972-04-25T00:00:05.144245Z,0.0015932023366967605,30.79245283018868,0.0015949492690834895,30.79245283018868,usable_integrity,1431,1431,86400
S15,1972,116,S15_B1,3,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-25T00:00:00.405000Z,1972-04-26T00:00:04.631415Z,1972-04-25T00:00:00.518000Z,1972-04-26T00:00:05.197245Z,0.0004332392319087682,18.11320754716981,0.0004332392319087682,18.11320754716981,usable_integrity,1431,1431,86400
S15,1972,117,S15_B1,4,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-26T00:00:00.390000Z,1972-04-27T00:00:04.616415Z,1972-04-26T00:00:00.503000Z,1972-04-27T00:00:05.182245Z,0.001166950834334908,18.11320754716981,0.0011949017525225705,18.11320754716981,usable_integrity,1431,1431,86400
S15,1972,118,S15_B1,5,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-27T00:00:00.360000Z,1972-04-28T00:00:04.586415Z,1972-04-27T00:00:00.473000Z,1972-04-28T00:00:05.152245Z,0.001998490650417866,124.98113207547169,0.001998490650417866,124.98113207547169,usable_integrity,1431,1423,86400
S15,1972,119,S15_B1,6,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-28T00:00:00.364000Z,1972-04-29T00:00:04.590415Z,1972-04-28T00:00:00.477000Z,1972-04-29T00:00:05.156245Z,0.005820778712580708,233.66037735849056,0.005822525644967437,233.66037735849056,usable_integrity,1431,1413,86340
S15,1972,120,S15_B1,7,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-29T00:00:00.379000Z,1972-04-30T00:00:04.605415Z,1972-04-29T00:00:00.492000Z,1972-04-30T00:00:05.171245Z,0.0029697850574391367,41.660377358490564,0.002978519719372781,41.660377358490564,usable_integrity,1431,1431,86400
S15,1972,121,S15_B1,8,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-04-30T00:00:00.388000Z,1972-05-01T00:00:04.614415Z,1972-04-30T00:00:00.501000Z,1972-05-01T00:00:05.180245Z,0.0018168096821980602,76.67924528301887,0.0018168096821980602,76.67924528301887,usable_integrity,1431,1431,86400
S15,1972,122,S15_B1,9,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-01T00:00:00.393000Z,1972-05-02T00:00:04.619415Z,1972-05-01T00:00:00.506000Z,1972-05-02T00:00:05.185245Z,0.0022500489141068286,173.88679245283018,0.0022500489141068286,173.88679245283018,usable_integrity,1431,1422,86400
S15,1972,123,S15_B1,10,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-02T00:00:00.370000Z,1972-05-03T00:00:04.596415Z,1972-05-02T00:00:00.483000Z,1972-05-03T00:00:05.162245Z,0.0011180367275064986,44.075471698113205,0.0011232775246666853,44.075471698113205,usable_integrity,1431,1431,86400
S15,1972,124,S15_B1,11,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-03T00:00:00.364000Z,1972-05-04T00:00:04.590415Z,1972-05-03T00:00:00.477000Z,1972-05-04T00:00:05.156245Z,0.0003983005841741901,18.11320754716981,0.00040004751656091904,18.11320754716981,usable_integrity,1431,1431,86400
S15,1972,125,S15_B1,12,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-04T00:00:00.478000Z,1972-05-05T00:00:04.100642Z,1972-05-04T00:00:00.591000Z,1972-05-05T00:00:04.666472Z,0.0018377857127883331,79.09433962264151,0.001843026546570049,79.09433962264151,usable_integrity,1431,1431,86400
S15,1972,126,S15_B1,13,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-05T00:00:00.313000Z,1972-05-06T00:00:02.728094Z,1972-05-05T00:00:00.426000Z,1972-05-06T00:00:03.293925Z,0.0018447992732608923,32.60377358490566,0.0018517871492959716,32.60377358490566,usable_integrity,1431,1431,86400
S15,1972,127,S15_B1,14,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1529881,1.65625,6.625,1972-05-06T00:00:00.077000Z,1972-05-07T00:00:01.284547Z,1972-05-06T00:00:00.190000Z,1972-05-07T00:00:01.397547Z,0.0012578352655080605,18.71698113207547,0.0012648298681537152,18.71698113207547,usable_integrity,1431,1431,86400
S15,1976,191,S15_B2,1,lunaseis-contiguous-evaluation-v0.2,0,1,MHZ,1533977,1.65625,6.625,1976-07-09T00:00:00.619000Z,1976-07-10T00:00:03.034094Z,1976-07-09T00:00:00.732000Z,1976-07-10T00:00:03.599925Z,0.013801055169281297,722.7169811320755,0.01377485063414975,722.7169811320755,usable_integrity,1431,1412,85800
