station,year,doy,selection_rank_within_station_year,archive_days_available_in_station_year,att_and_at_least_one_mh_available,available_selected_channels,selected_bytes,selection_seed,selected_primary_channel,att_gap_fraction,channel_gap_fraction,day_integrity_status
S12,1974,120,15,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0035779925505076975,0.0035832337505328554,usable_integrity
S12,1974,126,2,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.007868513368087098,0.007966345683498483,usable_integrity
S12,1974,137,19,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.021215191642500263,0.02122217951853534,usable_integrity
S12,1974,157,14,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0,0.0,usable_integrity
S12,1974,174,27,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.04713988232498987,0.04713988232498987,usable_integrity
S12,1974,184,7,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0010412153568783106,0.0010429623625106568,usable_integrity
S12,1974,200,28,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.003500925893574648,0.003500925893574648,usable_integrity
S12,1974,205,29,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001166967143236482,0.0011704610568389865,usable_integrity
S12,1974,213,21,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011530156600490556,0.0011634976205949562,usable_integrity
S12,1974,219,6,365,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.01837849925228159,0.018593380945060165,usable_integrity
S12,1974,235,17,365,1,ATT;MH1;MH2;MHZ,2220135,lunaseis-independent-background-v0.1,MHZ,0.130838042442864,0.13093831245568424,usable_integrity
S12,1974,241,18,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0,3.498264860629128e-06,usable_integrity
S12,1974,260,13,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02107543412179868,0.021078928059816218,usable_integrity
S12,1974,266,4,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.031186672815954608,0.031286249353625985,usable_integrity
S12,1974,268,11,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,7.686663638587052e-05,8.036057440341009e-05,usable_integrity
S12,1974,269,20,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.007609743826254664,0.0076481768758822136,usable_integrity
S12,1974,288,3,365,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.035272826367974956,0.035283307596095395,usable_integrity
S12,1974,302,22,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1974,307,5,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1974,317,12,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1974,330,9,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1974,340,31,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1974,345,1,365,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,023,30,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,031,12,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,035,28,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,040,15,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,056,2,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,091,20,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,096,9,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,097,16,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,109,29,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.010069459002417788,0.010074699872821545,usable_integrity
S12,1975,112,22,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,2.7951894789068016e-05,3.3192875062018265e-05,usable_integrity
S12,1975,149,1,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,4.891615770569244e-05,4.891615770569244e-05,usable_integrity
S12,1975,155,21,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0077634760247648595,0.007777451679174877,usable_integrity
S12,1975,175,27,364,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.004115916507690265,0.004126398468236166,usable_integrity
S12,1975,191,14,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,200,17,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,202,32,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,204,8,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,214,3,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,221,25,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,226,10,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,238,5,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,241,4,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,244,6,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,255,31,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,282,11,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,290,18,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,302,26,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,308,13,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,324,24,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,334,7,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,341,19,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1975,347,23,364,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,003,9,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,006,11,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,017,10,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,029,20,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,058,23,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,059,7,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,066,16,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,074,4,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,080,14,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,084,5,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,111,3,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,123,32,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,138,27,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,152,26,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,159,17,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,174,6,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,189,8,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,190,2,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,199,13,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,201,12,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,211,19,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,235,28,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,247,24,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,250,21,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,262,15,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,264,31,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,270,29,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,272,22,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,287,18,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,349,1,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,354,30,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1976,364,25,366,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,009,4,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,013,5,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,016,16,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,026,22,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,050,12,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,053,21,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,060,30,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,085,24,273,0,,0,lunaseis-independent-background-v0.1,,,,archive_incomplete
S12,1977,088,27,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0185815414503246,0.018585035534839516,usable_integrity
S12,1977,121,31,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.034841793381037565,0.034850528287119854,usable_integrity
S12,1977,134,6,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.04276789333184251,0.042757411005045494,usable_integrity
S12,1977,135,29,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.016380497145293053,0.016420679678819262,usable_integrity
S12,1977,137,8,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0008316037373250313,0.000807144803874295,usable_integrity
S12,1977,156,23,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006918045617173524,0.0006079494633273703,usable_integrity
S12,1977,158,25,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,3.493962432915921e-05,3.668660554561718e-05,usable_integrity
S12,1977,161,20,273,1,ATT;MH1;MH2;MHZ,2146407,lunaseis-independent-background-v0.1,MHZ,0.0003163392922827926,0.00025748547046273816,usable_integrity
S12,1977,170,7,273,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.001851890675555742,0.0018780966756815308,usable_integrity
S12,1977,172,14,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.020322021579918376,0.02024689718790183,usable_integrity
S12,1977,174,32,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.03842149031775648,0.03842673151778164,usable_integrity
S12,1977,188,11,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.02352135509838998,0.023544065854203936,usable_integrity
S12,1977,190,26,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0003563891489986164,0.000363377171528001,usable_integrity
S12,1977,197,15,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00023061280110694144,0.00023061280110694144,usable_integrity
S12,1977,204,2,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01716318301571661,0.01715444768234135,usable_integrity
S12,1977,207,1,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0014395225816370028,0.0014674744764260708,usable_integrity
S12,1977,208,19,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.022417419620832546,0.022440130535348664,usable_integrity
S12,1977,213,28,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.05217883497316637,0.05189407703488372,usable_integrity
S12,1977,216,3,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0696341846895636,0.06783830054854827,usable_integrity
S12,1977,239,13,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.062367229427549194,0.061890303555456175,usable_integrity
S12,1977,248,9,273,1,ATT;MH1;MH2;MHZ,2068583,lunaseis-independent-background-v0.1,MHZ,0.5478689226815164,0.5478727472998195,reject_integrity
S12,1977,251,10,273,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.10008805400645729,0.10033614267544412,usable_integrity
S12,1977,254,18,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.12207360196793716,0.1220543838316072,usable_integrity
S12,1977,255,17,273,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.11505024669098635,0.11506247641410541,usable_integrity
S14,1971,052,12,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.005359738372093023,0.005410400827370304,usable_integrity
S14,1971,069,24,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0024107498480179443,0.0024107498480179443,usable_integrity
S14,1971,076,31,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0032492715342850556,0.0032632468957228405,usable_integrity
S14,1971,078,20,330,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,0.02465952525697196,0.02466476601751113,usable_integrity
S14,1971,083,23,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0015582310234712915,0.0015582310234712915,usable_integrity
S14,1971,086,9,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.014939556984138076,0.014939556984138076,usable_integrity
S14,1971,087,13,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0004122702816015652,0.0004122702816015652,usable_integrity
S14,1971,100,30,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.5176510048355089,0.517656245632669,reject_integrity
S14,1971,113,16,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0011529592621060721,0.001166934525889176,usable_integrity
S14,1971,119,14,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.05946516291777596,0.05947389751867457,usable_integrity
S14,1971,130,22,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00153031277077452,0.0015355535679347067,usable_integrity
S14,1971,135,8,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0005520229194326043,0.0005520258124474834,usable_integrity
S14,1971,138,7,330,1,ATT;MH1;MH2;MHZ,2277479,lunaseis-independent-background-v0.1,MHZ,0.01178122969205291,0.011814421175467651,usable_integrity
S14,1971,140,19,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.022332471525400042,0.02233596534134582,usable_integrity
S14,1971,141,25,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.002690257076773648,0.002690257076773648,usable_integrity
S14,1971,142,17,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.001327650059394871,0.0013346376912864231,usable_integrity
S14,1971,159,3,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0024666685300612124,0.0024684154624479413,usable_integrity
S14,1971,178,2,330,1,ATT;MH1;MH2;MHZ,2273383,lunaseis-independent-background-v0.1,MHZ,0.0030256446090419957,0.003430927258752009,usable_integrity
S14,1971,197,18,330,1,ATT;MH1;MH2;MHZ,2269287,lunaseis-independent-background-v0.1,MHZ,0.014722940395499965,0.014775347634686605,usable_integrity
S14,1971,235,1,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0037314215038886443,0.003738409184607537,usable_integrity
S14,1971,236,6,330,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.00892326827802584,0.00947180121445891,usable_integrity
S14,1971,237,27,330,1,ATT;MH1;MH2;MHZ,2273383,lunaseis-independent-background-v0.1,MHZ,0.00552725544864404,0.005986695455911228,usable_integrity
S14,1971,244,21,330,1,ATT;MH1;MH2;MHZ,2297959,lunaseis-independent-background-v0.1,MHZ,0.0019761045513471847,0.00269787323499527,usable_integrity
S14,1971,248,26,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006498543068570111,0.0006568419875759037,usable_integrity
S14,1971,265,15,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0029557889440915666,0.002959282784451013,usable_integrity
S14,1971,267,4,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.039047159857171804,0.039052400617710974,usable_integrity
S14,1971,270,32,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0017259691980881571,0.0017259691980881571,usable_integrity
S14,1971,289,11,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.00034239635522573703,0.00034239635522573703,usable_integrity
S14,1971,333,5,330,1,ATT;MH1;MH2;MHZ,2273383,lunaseis-independent-background-v0.1,MHZ,0.00422052966249738,0.004267696177765355,usable_integrity
S14,1971,351,29,330,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.01783954887533279,0.01784129579551251,usable_integrity
S14,1971,358,10,330,1,ATT;MH1;MH2;MHZ,2256999,lunaseis-independent-background-v0.1,MHZ,0.024100510799460552,0.02414418380395363,usable_integrity
S14,1971,364,28,330,1,ATT;MH1;MH2;MHZ,2265191,lunaseis-independent-background-v0.1,MHZ,0.002040402769916637,0.0021032918963866704,usable_integrity
S14,1972,008,23,366,1,ATT;MH1;MH2;MHZ,2375783,lunaseis-independent-background-v0.1,MHZ,0.0011529592621060721,0.0033453287680804975,usable_integrity
S14,1972,025,11,366,1,ATT;MH1;MH2;MHZ,2281575,lunaseis-independent-background-v0.1,MHZ,0.24752288449444484,0.247613723709035,reject_integrity
S14,1972,045,16,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.0006568419875759037,0.0006708173490136889,usable_integrity
S14,1972,057,14,366,1,ATT;MH1;MH2;MHZ,2261095,lunaseis-independent-background-v0.1,MHZ,5.590105513241563e-05,7.337013486129551e-05,usable_integrity
S14,1972,061,2,366,1,ATT;MH1;MH2;MHZ,2252903,lunaseis-independent-background-v0.1,MHZ,0.000999245325208933,0.001000992257595662,usable_integrity
S14,1972,072,7,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.039592475612823884,0.039606451071917716,usable_integrity
S14,1972,074,15,366,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.005750901417111552,0.005778852335299215,usable_integrity
S14,1972,097,24,366,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,0.0009363426734679617,0.0011110334707567606,usable_integrity
S14,1972,103,17,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0014883863934930263,0.001491880258266484,usable_integrity
S14,1972,126,20,366,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.02225560757459297,0.02240234784431556,usable_integrity
S14,1972,143,21,366,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.0033470756760533857,0.003575920620501712,usable_integrity
S14,1972,145,4,366,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.1613304451121515,0.16145098176228076,usable_integrity
S14,1972,171,6,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.011704446991083656,0.011706193923470385,usable_integrity
S14,1972,174,12,366,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,4.891342324086367e-05,0.00018691915309901474,usable_integrity
S14,1972,204,8,366,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.0002795052756620781,0.0004017888337642373,usable_integrity
S14,1972,218,29,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0010830980797719204,0.0010848450121586494,usable_integrity
S14,1972,223,31,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.2210917628644101,0.22115639936271905,reject_integrity
S14,1972,228,32,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.003165441484752774,0.003165441484752774,usable_integrity
S14,1972,238,27,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.03957123591108875,0.03959918663396432,usable_integrity
S14,1972,241,25,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0028928998176215334,0.002901634418520149,usable_integrity
S14,1972,248,18,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.09236380915113061,0.0923690499482908,usable_integrity
S14,1972,253,10,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0020474047572462757,0.0020648740811135646,usable_integrity
S14,1972,256,19,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.000691785225144646,0.000691785225144646,usable_integrity
S14,1972,261,3,366,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.002340856683669904,0.002576689260009783,usable_integrity
S14,1972,264,1,366,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.0004961218643001887,0.0005642512752428202,usable_integrity
S14,1972,287,22,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.006135226542191911,0.00613697347457864,usable_integrity
S14,1972,291,5,366,1,ATT;MH1;MH2,1907776,lunaseis-independent-background-v0.1,MH1,0.010830829431905527,0.01125358116134442,usable_integrity
S14,1972,292,13,366,1,ATT;MH1;MH2,1903680,lunaseis-independent-background-v0.1,MH1,0.019656071161545934,0.019837748321233167,usable_integrity
S14,1972,300,30,366,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00013975361437785184,0.00015896973635480646,usable_integrity
S14,1972,319,26,366,1,ATT;MH1;MH2,1887296,lunaseis-independent-background-v0.1,MH1,0.012774938123584555,0.012778511066821622,usable_integrity
S14,1972,323,28,366,1,ATT;MH1;MH2,1915968,lunaseis-independent-background-v0.1,MH1,0.013821535881489763,0.014207602543498008,usable_integrity
S14,1972,365,9,366,1,ATT;MH1;MH2,1850432,lunaseis-independent-background-v0.1,MH1,0.006502182875679692,0.006505755503633363,usable_integrity
S14,1973,004,20,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00823853313581351,0.00825774939206753,usable_integrity
S14,1973,005,16,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.008664845185770088,0.008670086019551803,usable_integrity
S14,1973,022,4,365,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.001201889482069486,0.0012490566565111663,usable_integrity
S14,1973,040,5,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0036895212007714453,0.0037017497274785477,usable_integrity
S14,1973,041,25,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.004451214825270602,0.0044879006617426125,usable_integrity
S14,1973,065,9,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.1633823878803125,0.163385881793915,usable_integrity
S14,1973,091,32,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.07873074880509824,0.07873074880509824,usable_integrity
S14,1973,113,30,365,1,ATT;MH1;MH2,1928256,lunaseis-independent-background-v0.1,MH1,0.024407798197190973,0.024675075117042835,usable_integrity
S14,1973,126,26,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.027007574698828855,0.027009321631215586,usable_integrity
S14,1973,130,2,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.010865919445453783,0.010872907175000699,usable_integrity
S14,1973,139,21,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.005457378641455114,0.005464366322174007,usable_integrity
S14,1973,141,27,365,1,ATT;MH1;MH2,1911872,lunaseis-independent-background-v0.1,MH1,0.04157640975473412,0.04166375515337852,usable_integrity
S14,1973,149,24,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0017748833049165665,0.0017958464935573133,usable_integrity
S14,1973,165,13,365,1,ATT;MH1;MH2,1743936,lunaseis-independent-background-v0.1,MH1,0.03924023076085773,0.039335474039403504,usable_integrity
S14,1973,167,18,365,1,ATT;MH1;MH2,1895488,lunaseis-independent-background-v0.1,MH1,0.010635250054154525,0.010708620701702897,usable_integrity
S14,1973,172,31,365,1,ATT;MH1;MH2,1915968,lunaseis-independent-background-v0.1,MH1,0.0020822997533383176,0.0021259721474939032,usable_integrity
S14,1973,189,10,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.016487129266927813,0.01657106883044208,usable_integrity
S14,1973,198,3,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0034658654182097687,0.003539235553071064,usable_integrity
S14,1973,199,15,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.00010481521078338889,0.00012927209329951296,usable_integrity
S14,1973,211,7,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.005576441978448939,0.006836033039370519,usable_integrity
S14,1973,226,28,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.01913925748904681,0.01915672669084404,usable_integrity
S14,1973,228,11,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.0341418079925092,0.03420469711897924,usable_integrity
S14,1973,240,17,365,1,ATT;MH1;MH2,1891392,lunaseis-independent-background-v0.1,MH1,0.006100330521917167,0.006100330521917167,usable_integrity
S14,1973,271,19,365,1,ATT;MH1;MH2,1899584,lunaseis-independent-background-v0.1,MH1,0.08034547576289071,0.08039089632233225,usable_integrity
